-38.141304	-99.457756	-1129.333740	
-35.266579	-98.762070	-1126.577881	
-34.680660	-98.650429	-1127.550171	
86.488350	-83.341591	-1197.269165	
90.603935	-82.780113	-1198.819702	
97.265121	-82.026634	-1204.537354	
97.905121	-81.899376	-1204.940796	
101.718208	-81.331024	-1205.680176	
103.630600	-80.910469	-1203.840454	
103.884918	-80.977936	-1206.330322	
105.483696	-80.918961	-1209.178223	
113.344193	-80.016876	-1213.361084	
-37.454273	-98.230774	-1128.923706	
-36.020241	-97.979652	-1128.004395	
13.268580	-88.811043	-1076.579956	
14.342654	-88.677727	-1076.206787	
3.560175	-91.463898	-1115.668701	
88.101601	-82.203468	-1199.767334	
89.484978	-81.922722	-1200.160400	
90.579933	-81.759117	-1199.691895	
90.566055	-81.864494	-1201.176025	
91.205948	-81.781532	-1201.628540	
92.651894	-81.643158	-1201.990967	
93.187920	-81.506470	-1202.484131	
92.651321	-81.736122	-1204.969604	
95.292252	-81.173515	-1201.817383	
95.418053	-81.169708	-1203.150513	
96.243553	-81.155968	-1204.401367	
98.028481	-80.690056	-1204.401245	
98.366814	-80.844276	-1205.131836	
98.535583	-80.897285	-1206.015381	
100.428253	-80.568771	-1207.505737	
101.059929	-80.662834	-1210.559082	
107.837349	-79.561760	-1210.490967	
-38.730412	-97.765877	-1131.030396	
12.710018	-88.217438	-1076.249390	
14.210850	-87.994278	-1075.222534	
14.421247	-87.934120	-1075.837524	
84.171204	-81.883896	-1200.153564	
87.574341	-81.517952	-1201.495483	
90.956451	-81.050583	-1201.337646	
91.922501	-80.871971	-1201.286499	
91.732384	-80.937637	-1203.021606	
92.352715	-80.921158	-1203.338623	
92.704964	-80.862389	-1204.220703	
92.993515	-80.950714	-1205.264038	
94.759285	-80.532265	-1203.762939	
96.870995	-80.250397	-1207.211182	
96.981445	-80.274612	-1208.515503	
97.314880	-80.348518	-1209.379028	
99.892090	-79.672173	-1206.293457	
99.173828	-79.898224	-1209.130127	
103.191925	-79.447899	-1210.798462	
104.345337	-79.371056	-1212.999512	
105.603394	-79.234657	-1213.988403	
109.270058	-78.711906	-1213.256470	
109.987465	-78.676888	-1213.619019	
110.176857	-78.685905	-1214.622559	
109.908264	-78.912735	-1216.508789	
111.316200	-78.566322	-1215.720581	
112.224770	-78.412430	-1215.822510	
-38.789257	-97.015137	-1131.626099	
13.108234	-87.544273	-1075.751465	
13.547816	-87.439011	-1075.934692	
14.021738	-87.378502	-1076.238770	
83.581985	-81.333237	-1200.655640	
84.230431	-81.179947	-1200.979858	
87.125900	-80.832436	-1201.789063	
87.121208	-80.833755	-1203.223022	
88.256477	-80.563606	-1202.527832	
87.952629	-80.814964	-1204.567139	
89.354607	-80.469406	-1203.725342	
90.264542	-80.484818	-1203.547119	
91.252541	-80.299278	-1204.743652	
90.730339	-80.497795	-1207.027832	
92.688240	-80.169952	-1205.314087	
93.501183	-80.037025	-1205.416382	
93.484619	-80.027504	-1207.002319	
95.328239	-79.443810	-1206.746094	
106.290848	-78.162872	-1213.561523	
106.733459	-78.184235	-1214.209839	
106.564941	-78.399818	-1216.058716	
107.030312	-78.379219	-1216.680176	
108.581497	-78.177597	-1215.396729	
109.494888	-78.154686	-1218.317383	
113.155357	-77.532890	-1217.009155	
13.687100	-86.670944	-1074.704590	
13.827752	-86.694641	-1075.399292	
14.230935	-86.680328	-1075.825684	
0.495004	-90.033165	-1117.699219	
2.517920	-89.756866	-1116.273193	
2.641906	-89.752014	-1117.232056	
83.284866	-80.544701	-1202.085938	
84.312050	-80.533188	-1203.093262	
84.318192	-80.602638	-1205.808105	
85.586349	-80.352081	-1205.249268	
86.545624	-80.263779	-1206.439819	
89.103172	-79.768440	-1205.045288	
90.060036	-79.645386	-1204.909912	
90.143677	-79.825768	-1207.587891	
107.757843	-77.532646	-1217.758301	
108.538918	-77.462341	-1217.811035	
109.276711	-77.380295	-1218.061035	
109.596161	-77.384926	-1219.092407	
110.548813	-77.315048	-1218.934448	
111.065308	-77.333191	-1219.857788	
12.555161	-86.119438	-1075.133423	
12.587106	-86.201096	-1075.980347	
12.748633	-86.245689	-1076.667358	
14.073901	-86.025116	-1075.940918	
81.410591	-80.226616	-1204.547241	
83.106804	-79.984795	-1204.749268	
83.518105	-79.955795	-1205.447388	
83.929230	-79.912804	-1206.160400	
85.317924	-79.676628	-1205.299683	
85.458122	-79.674713	-1206.359741	
86.871346	-79.426788	-1205.489258	
87.002602	-79.464966	-1206.622803	
87.775558	-79.323715	-1206.729370	
87.876945	-79.494644	-1208.123169	
88.691895	-79.302063	-1208.170898	
89.159439	-79.191406	-1208.857422	
90.443047	-78.855682	-1208.056641	
105.641769	-77.037827	-1221.097168	
107.784592	-76.639717	-1218.639893	
108.406288	-76.701927	-1218.751587	
107.843872	-76.958817	-1221.428345	
109.083275	-76.735756	-1220.946411	
110.899918	-76.447029	-1219.540405	
110.847023	-76.587250	-1221.802246	
12.740381	-85.600349	-1075.675659	
12.947115	-85.640572	-1076.302124	
13.789958	-85.484779	-1076.153442	
80.277481	-79.771973	-1207.258911	
82.394318	-79.419647	-1205.412720	
82.732559	-79.354904	-1206.104492	
84.581894	-79.188713	-1205.849121	
84.495560	-79.261665	-1207.523315	
85.368858	-79.155724	-1207.557739	
86.320915	-79.002975	-1208.790039	
87.395294	-78.847984	-1208.376953	
87.812248	-78.726707	-1208.979248	
87.813133	-78.766602	-1210.669922	
89.479095	-78.326057	-1209.526489	
106.658485	-76.233894	-1221.545410	
106.562134	-76.408684	-1223.044434	
108.484940	-76.106735	-1221.170654	
