res1=0.967696 ; res2=0.771974
res1=0.104624 ; res2=0.530854
res1=1.03461 ; res2=0.547815
res1=0.2657 ; res2=-0.481952
res1=1.08271 ; res2=0.843887
res1=0.327467 ; res2=-0.0222682
res1=0.837231 ; res2=0.461632
res1=0.878464 ; res2=0.355148
res1=0.224577 ; res2=0.337826
res1=0.80585 ; res2=0.248482
res1=0.872102 ; res2=0.0873806
res1=1.10774 ; res2=0.660399
res1=0.0149704 ; res2=-0.485134
res1=1.04027 ; res2=0.621164
res1=1.06876 ; res2=0.750906
res1=1.09902 ; res2=0.702181
res1=1.13641 ; res2=0.848993
res1=0.99029 ; res2=0.915113
res1=0.698669 ; res2=0.876892
res1=0.430169 ; res2=-0.29995
res1=0.910454 ; res2=0.384704
res1=0.922012 ; res2=0.380128
res1=0.570957 ; res2=0.3552
res1=0.0790682 ; res2=0.620954
res1=1.09132 ; res2=0.622441
res1=1.06647 ; res2=0.672794
res1=1.01744 ; res2=0.78206
res1=1.08128 ; res2=0.741865
res1=0.0520492 ; res2=-0.112285
res1=0.295003 ; res2=-0.256721
res1=0.398159 ; res2=-0.37755
res1=0.840113 ; res2=0.349476
res1=0.748465 ; res2=0.189659
res1=0.814636 ; res2=0.404465
res1=0.617542 ; res2=0.276671
res1=0.885364 ; res2=0.035969
res1=0.527717 ; res2=0.401611
res1=0.854557 ; res2=0.586715
res1=0.31477 ; res2=-0.0776204
res1=0.766625 ; res2=0.777852
res1=0.590709 ; res2=-0.207054
res1=0.568706 ; res2=0.1658
res1=0.732661 ; res2=0.353661
res1=0.564213 ; res2=-0.446152
res1=0.561946 ; res2=-0.296504
res1=0.201777 ; res2=-0.333649
res1=0.0774094 ; res2=-0.198263
res1=0.0713962 ; res2=-0.565686
res1=0.888323 ; res2=0.291033
res1=-0.121322 ; res2=0.271379
res1=0.624399 ; res2=0.0595033
res1=0.465527 ; res2=-0.0923492
res1=0.703326 ; res2=0.128205
res1=0.7678 ; res2=0.203669
res1=0.148718 ; res2=-0.223787
res1=0.780733 ; res2=0.268109
res1=0.944654 ; res2=0.435554
res1=1.09251 ; res2=0.0648495
res1=0.509284 ; res2=-0.0973759
res1=0.668893 ; res2=0.109205
res1=0.612492 ; res2=0.0564772
res1=0.7153 ; res2=-0.0531086
res1=0.206799 ; res2=-0.331708
res1=0.827028 ; res2=0.275383
res1=0.968919 ; res2=0.445431
res1=0.268772 ; res2=-0.418442
res1=0.543375 ; res2=0.08443
res1=0.814217 ; res2=0.25121
res1=0.855442 ; res2=-0.116946
res1=0.564811 ; res2=0.853979
res1=0.95047 ; res2=0.53848
res1=1.11716 ; res2=0.776441
res1=0.986256 ; res2=0.472499
res1=1.04042 ; res2=0.614411
res1=0.987761 ; res2=0.407989
res1=0.769787 ; res2=0.266068
res1=0.0563719 ; res2=-0.0496194
res1=0.816497 ; res2=0.434139
res1=0.9308 ; res2=0.776457
res1=1.01779 ; res2=0.502152
res1=1.07929 ; res2=0.676795
res1=0.954153 ; res2=0.830039
res1=1.03726 ; res2=0.497889
res1=0.748848 ; res2=0.167902
res1=1.06042 ; res2=0.638186
res1=1.07606 ; res2=0.612886
res1=0.927119 ; res2=0.623661
res1=1.11929 ; res2=0.724365
res1=1.13277 ; res2=0.726069
res1=1.10691 ; res2=0.0672317
res1=1.00379 ; res2=0.833617
res1=0.868131 ; res2=0.324709
res1=1.06393 ; res2=0.596571
res1=1.02099 ; res2=0.677989
res1=0.948187 ; res2=0.493417
res1=0.981122 ; res2=0.540679
res1=1.04426 ; res2=0.426956
res1=1.05371 ; res2=0.680179
res1=1.07393 ; res2=0.523797
res1=1.08684 ; res2=0.724496
res1=1.04125 ; res2=0.595302
res1=1.07296 ; res2=0.662886
res1=1.08526 ; res2=0.737264
res1=1.08374 ; res2=0.693882
res1=1.12591 ; res2=0.777272
res1=0.96705 ; res2=0.862993
res1=1.1066 ; res2=0.781405
res1=0.40786 ; res2=0.77317
res1=0.802646 ; res2=-0.422716
res1=0.653524 ; res2=0.0731076
res1=0.893753 ; res2=0.371308
res1=0.953166 ; res2=0.490744
res1=0.344463 ; res2=0.652292
res1=1.03909 ; res2=0.545794
res1=1.04533 ; res2=0.631925
res1=1.00243 ; res2=-0.00307579
res1=0.123847 ; res2=0.73827
res1=0.121803 ; res2=0.709632
res1=1.09658 ; res2=0.60542
res1=1.11174 ; res2=0.813605
res1=1.0387 ; res2=0.789646
res1=0.897146 ; res2=-0.498165
res1=0.507662 ; res2=0.832283
res1=0.935191 ; res2=0.407248
res1=0.570541 ; res2=0.180867
res1=0.212983 ; res2=0.534686
res1=0.781047 ; res2=0.290322
res1=1.03917 ; res2=0.727854
res1=1.10895 ; res2=0.771733
res1=0.303102 ; res2=0.7411
res1=1.11056 ; res2=0.70489
res1=1.14092 ; res2=0.80575
res1=1.14086 ; res2=-0.0820498
res1=0.135163 ; res2=0.873365
res1=0.990226 ; res2=0.873763
res1=0.900153 ; res2=-0.0748167
res1=0.905241 ; res2=0.367219
res1=0.862098 ; res2=0.2397
res1=1.04863 ; res2=0.579907
res1=0.796936 ; res2=0.350276
res1=1.13299 ; res2=0.685837
res1=1.06198 ; res2=0.260817
res1=0.082272 ; res2=0.72263
res1=1.07027 ; res2=0.638081
res1=1.10813 ; res2=0.713455
res1=1.11879 ; res2=0.821934
res1=0.366851 ; res2=-0.0933901
res1=0.532986 ; res2=0.347584
res1=0.475727 ; res2=0.861858
res1=0.751045 ; res2=0.871886
res1=0.903002 ; res2=0.333023
res1=0.79478 ; res2=-0.0330327
res1=1.10068 ; res2=0.696988
res1=0.471196 ; res2=0.187054
res1=0.375505 ; res2=-0.379384
res1=0.313617 ; res2=-0.44778
res1=0.619238 ; res2=0.175616
res1=0.850695 ; res2=0.310162
res1=0.788149 ; res2=0.235715
res1=0.921229 ; res2=0.417878
res1=0.88374 ; res2=0.365592
res1=0.386024 ; res2=0.479009
res1=0.918874 ; res2=0.818627
res1=0.561992 ; res2=-0.0784321
res1=0.766441 ; res2=-0.347124
res1=0.108718 ; res2=-0.383184
res1=0.912227 ; res2=0.426674
res1=0.228663 ; res2=0.201715
res1=0.627995 ; res2=0.0603355
res1=0.207066 ; res2=0.18919
res1=0.700766 ; res2=0.107071
res1=0.209165 ; res2=0.331466
res1=0.773701 ; res2=0.220704
res1=0.949963 ; res2=0.482337
res1=0.916321 ; res2=0.413688
res1=0.894624 ; res2=0.365737
res1=0.269531 ; res2=0.404923
res1=0.450533 ; res2=-0.249706
res1=0.895092 ; res2=0.350335
res1=0.945281 ; res2=0.38598
res1=0.73401 ; res2=0.231519
res1=-0.0696871 ; res2=-0.11031
res1=0.497851 ; res2=0.2985
res1=0.803349 ; res2=0.850549
res1=0.941019 ; res2=0.316346
res1=0.315661 ; res2=0.263267
res1=0.706885 ; res2=0.187607
res1=0.960277 ; res2=0.460222
res1=1.09151 ; res2=0.663566
res1=0.0505887 ; res2=-0.537137
res1=0.777642 ; res2=0.317714
res1=0.918073 ; res2=0.407887
res1=0.672492 ; res2=-0.285527
res1=0.935838 ; res2=0.526783
res1=0.373664 ; res2=-0.199198
res1=0.401017 ; res2=0.778484
res1=1.02466 ; res2=0.554909
res1=1.05664 ; res2=0.731985
res1=0.22647 ; res2=-0.440532
res1=1.11109 ; res2=0.627207
res1=0.109689 ; res2=0.220972
res1=1.08532 ; res2=0.745466
res1=1.08532 ; res2=0.699732
res1=0.0460278 ; res2=0.793916
res1=1.12323 ; res2=0.7683
res1=1.10316 ; res2=0.800753
res1=0.941431 ; res2=0.77551
res1=0.891134 ; res2=-0.262317
res1=0.959607 ; res2=0.450347
res1=1.07409 ; res2=0.572221
res1=-0.0694604 ; res2=0.639141
res1=0.917898 ; res2=0.820786
res1=1.12948 ; res2=0.785496
res1=1.12145 ; res2=0.805395
res1=0.0948724 ; res2=0.076196
res1=0.871794 ; res2=0.72721
res1=0.644889 ; res2=0.623697
res1=0.793054 ; res2=0.833254
res1=0.563077 ; res2=0.0290585
res1=0.437528 ; res2=-0.132263
res1=0.291127 ; res2=-0.0659322
res1=0.218679 ; res2=0.323191
res1=1.01302 ; res2=0.54727
res1=0.961957 ; res2=0.584056
res1=0.76486 ; res2=0.715036
res1=0.129802 ; res2=0.066627
res1=0.390678 ; res2=0.726908
res1=1.11731 ; res2=0.570551
res1=1.14255 ; res2=0.801235
res1=0.0689498 ; res2=0.815223
res1=1.10779 ; res2=0.538874
res1=0.597256 ; res2=-0.0877327
res1=0.352713 ; res2=-0.194797
res1=-0.0463996 ; res2=-0.500379
res1=0.451481 ; res2=0.299491
res1=0.099539 ; res2=0.308752
res1=0.891357 ; res2=0.355054
res1=0.176209 ; res2=-0.366221
res1=0.958848 ; res2=0.32977
res1=0.973873 ; res2=-0.259265
res1=0.915498 ; res2=0.202782
res1=1.04498 ; res2=0.464042
res1=0.939507 ; res2=0.354854
res1=0.796407 ; res2=0.470017
res1=-0.0411916 ; res2=-0.516073
res1=0.678185 ; res2=0.0793373
res1=0.807692 ; res2=-0.0565149
res1=0.641397 ; res2=0.932835
res1=0.831447 ; res2=0.362866
res1=0.876128 ; res2=0.279017
res1=0.695582 ; res2=0.401678
res1=0.815643 ; res2=0.0565045
res1=0.776363 ; res2=-0.00184725
res1=1.02264 ; res2=0.130633
res1=0.974433 ; res2=0.801833
res1=0.901092 ; res2=0.432673
res1=0.725796 ; res2=0.255428
res1=0.405655 ; res2=0.767936
res1=0.770508 ; res2=0.0274642
res1=0.806867 ; res2=-0.27666
res1=0.587212 ; res2=0.350666
res1=0.641752 ; res2=0.243211
res1=0.842305 ; res2=0.279904
res1=1.00656 ; res2=0.407672
res1=0.520278 ; res2=-0.115268
res1=0.638689 ; res2=0.0665202
res1=0.766008 ; res2=0.194553
res1=0.309936 ; res2=-0.0778568
res1=-0.00805373 ; res2=-0.490087
res1=0.22245 ; res2=0.381639
res1=0.136677 ; res2=0.0802874
res1=0.795704 ; res2=0.215039
res1=1.03844 ; res2=0.624118
res1=0.0996872 ; res2=-0.396004
res1=0.35779 ; res2=-0.178904
res1=0.710005 ; res2=-0.120426
res1=0.529022 ; res2=-0.353225
res1=0.503697 ; res2=0.869078
res1=0.236188 ; res2=0.228852
res1=0.80045 ; res2=0.292042
res1=0.646682 ; res2=-0.191009
res1=-0.0103867 ; res2=0.0245478
res1=0.833898 ; res2=0.26077
res1=0.707413 ; res2=-0.0629245
res1=0.950708 ; res2=0.429201
res1=0.796831 ; res2=0.266123
res1=0.0156336 ; res2=-0.202596
res1=-0.0892551 ; res2=-0.198227
res1=0.776567 ; res2=0.232312
res1=0.91964 ; res2=-0.413132
res1=0.0715394 ; res2=-0.408796
res1=0.971534 ; res2=0.440928
res1=0.933666 ; res2=0.210349
res1=0.341708 ; res2=-0.305148
res1=0.825304 ; res2=-0.103018
res1=0.928926 ; res2=0.0592786
res1=1.01297 ; res2=0.686432
res1=0.510151 ; res2=0.501
res1=0.999404 ; res2=0.841661
res1=0.338997 ; res2=0.728712
res1=0.850364 ; res2=0.0424022
res1=0.904507 ; res2=0.682641
res1=0.929826 ; res2=0.279911
res1=1.03174 ; res2=0.568563
res1=1.11919 ; res2=0.692651
res1=1.09754 ; res2=0.666108
res1=1.0716 ; res2=0.827248
res1=0.99987 ; res2=0.862895
res1=0.722243 ; res2=0.62262
res1=1.1512 ; res2=0.919003
res1=1.1535 ; res2=0.791704
res1=1.03632 ; res2=0.972613
res1=0.414482 ; res2=0.934978
res1=1.10694 ; res2=0.7909
res1=0.393702 ; res2=0.582754
res1=1.09425 ; res2=0.693322
res1=0.13499 ; res2=0.683279
res1=1.07455 ; res2=0.777023
res1=1.11054 ; res2=-0.0536378
res1=0.596849 ; res2=0.836176
res1=0.751906 ; res2=0.942749
res1=-0.00762508 ; res2=0.212021
res1=-0.216886 ; res2=-0.634539
res1=1.12662 ; res2=0.784724
res1=1.0823 ; res2=0.689532
res1=0.435071 ; res2=0.826178
res1=1.14483 ; res2=0.839305
res1=1.10598 ; res2=0.964814
res1=0.519254 ; res2=-0.0767495
res1=0.0266993 ; res2=-0.10089
res1=0.421452 ; res2=-0.437473
res1=0.907401 ; res2=0.569364
res1=0.838347 ; res2=0.0801234
res1=0.553733 ; res2=0.199808
res1=0.859684 ; res2=0.338017
res1=0.70674 ; res2=0.183219
res1=0.958467 ; res2=0.716031
res1=1.10873 ; res2=0.728111
res1=1.11064 ; res2=0.789252
res1=0.121028 ; res2=-0.477988
res1=0.104829 ; res2=-0.37335
res1=0.400077 ; res2=-0.108913
res1=-0.11316 ; res2=0.42045
res1=0.747479 ; res2=0.174607
res1=1.11431 ; res2=0.735254
res1=0.749194 ; res2=0.1814
res1=0.6283 ; res2=-0.327602
res1=0.849969 ; res2=0.430867
res1=0.303215 ; res2=-0.247224
res1=0.641897 ; res2=0.946029
res1=0.748957 ; res2=0.976697
res1=0.319827 ; res2=-0.436897
res1=0.14632 ; res2=0.0784881
res1=0.486497 ; res2=-0.0974656
res1=0.421465 ; res2=-0.130754
res1=0.597495 ; res2=0.0341882
res1=0.326234 ; res2=-0.0178419
res1=0.644578 ; res2=-0.00223939
res1=0.382373 ; res2=-0.11618
res1=0.479864 ; res2=0.0846809
res1=0.883877 ; res2=0.000230923
res1=0.283886 ; res2=0.452192
res1=0.525595 ; res2=0.399205
res1=0.930712 ; res2=0.850592
res1=0.684139 ; res2=-0.256855
res1=-0.279295 ; res2=-0.694595
res1=0.443618 ; res2=0.772679
res1=1.04999 ; res2=0.561801
res1=0.240527 ; res2=0.647429
res1=1.08652 ; res2=0.670763
res1=0.435577 ; res2=0.769005
res1=0.779173 ; res2=0.29721
res1=0.365979 ; res2=0.0869524
res1=1.08833 ; res2=0.583287
res1=1.14427 ; res2=0.710452
res1=1.1399 ; res2=0.860196
res1=1.03105 ; res2=0.882535
res1=0.91652 ; res2=0.949753
res1=0.981481 ; res2=0.86942
res1=1.07665 ; res2=0.584638
res1=1.09766 ; res2=0.70661
res1=0.403854 ; res2=0.738324
res1=1.14768 ; res2=0.842833
res1=0.0541228 ; res2=-0.047175
res1=1.13699 ; res2=0.782049
res1=1.14827 ; res2=0.861443
res1=0.207759 ; res2=0.76889
res1=1.12235 ; res2=0.892245
res1=1.12646 ; res2=0.917787
res1=1.13406 ; res2=-0.568185
res1=0.557175 ; res2=0.100748
res1=0.982198 ; res2=0.572208
res1=1.12045 ; res2=0.732576
res1=-0.245619 ; res2=0.812447
res1=0.878027 ; res2=0.756361
res1=1.12326 ; res2=0.691285
res1=1.14987 ; res2=-0.0424251
res1=1.14373 ; res2=0.708124
res1=0.712833 ; res2=-0.338429
res1=0.500306 ; res2=-0.0700524
res1=0.78436 ; res2=0.924307
res1=0.943498 ; res2=-0.4154
res1=1.07524 ; res2=0.749682
res1=-0.27071 ; res2=-0.687723
res1=0.831589 ; res2=0.720871
res1=0.0598064 ; res2=-0.26458
res1=1.14865 ; res2=0.804412
res1=1.1456 ; res2=0.821489
res1=0.767176 ; res2=0.0461047
res1=0.592583 ; res2=0.0896724
res1=1.08439 ; res2=0.519751
res1=0.390204 ; res2=0.378825
res1=0.136934 ; res2=-0.248412
res1=0.417319 ; res2=-0.451535
res1=1.08861 ; res2=0.649321
res1=0.709918 ; res2=0.177811
res1=0.60663 ; res2=-0.166904
res1=0.819475 ; res2=0.287
res1=1.01784 ; res2=0.52972
res1=0.640185 ; res2=0.0103899
res1=0.370891 ; res2=0.0836541
res1=0.238454 ; res2=-0.345652
res1=-0.0694003 ; res2=-0.375503
res1=0.70275 ; res2=0.120936
res1=0.844755 ; res2=-0.0382176
res1=0.636019 ; res2=-0.195253
res1=0.447953 ; res2=0.2003
res1=0.239786 ; res2=0.130015
res1=1.04791 ; res2=0.623395
res1=0.0105366 ; res2=-0.216265
res1=0.694939 ; res2=-0.348373
res1=0.525538 ; res2=0.183676
res1=0.195608 ; res2=0.288324
res1=1.10837 ; res2=0.693953
res1=1.14407 ; res2=0.794515
res1=1.01561 ; res2=0.61873
res1=1.14358 ; res2=0.886913
res1=0.990292 ; res2=0.482818
res1=0.0815409 ; res2=0.710972
res1=0.757196 ; res2=0.246776
res1=1.15433 ; res2=0.828444
res1=1.15132 ; res2=0.876748
res1=1.13194 ; res2=0.539175
res1=1.14507 ; res2=0.836494
res1=0.965924 ; res2=0.891803
res1=-0.0809318 ; res2=-0.105007
res1=0.000220938 ; res2=0.800438
res1=0.320681 ; res2=0.856194
res1=1.1148 ; res2=0.959852
res1=1.13456 ; res2=0.763542
res1=1.14062 ; res2=0.874808
res1=0.95978 ; res2=0.79601
res1=0.770297 ; res2=0.922263
res1=1.13266 ; res2=0.746258
res1=1.05925 ; res2=-0.340815
res1=-0.0141927 ; res2=0.695955
res1=0.891424 ; res2=0.945079
res1=1.14625 ; res2=0.876627
res1=1.12784 ; res2=0.751252
res1=0.314474 ; res2=0.810026
res1=1.03856 ; res2=0.800776
res1=1.10471 ; res2=0.859948
res1=-0.00244274 ; res2=0.776932
res1=1.12719 ; res2=0.924319
res1=1.1375 ; res2=0.883738
res1=1.14174 ; res2=0.8975
res1=0.9835 ; res2=-0.621701
res1=0.670371 ; res2=-0.399498
res1=-0.252658 ; res2=0.917124
res1=1.05204 ; res2=0.468186
res1=1.097 ; res2=0.91879
res1=1.08475 ; res2=0.653604
res1=0.177753 ; res2=-0.332343
res1=0.855832 ; res2=-0.296254
res1=0.888966 ; res2=0.355307
res1=0.162401 ; res2=-0.220694
res1=-0.151798 ; res2=0.699571
res1=1.08891 ; res2=0.565867
res1=0.298117 ; res2=0.754951
res1=0.394997 ; res2=0.255502
res1=0.597797 ; res2=-0.00365013
res1=0.719079 ; res2=0.123319
res1=0.508382 ; res2=0.0862756
res1=0.618851 ; res2=0.455934
res1=0.738061 ; res2=0.908315
res1=0.72697 ; res2=-0.32057
res1=0.565165 ; res2=-0.0292376
res1=0.242734 ; res2=0.106058
res1=0.440849 ; res2=-0.445267
res1=1.072 ; res2=0.11211
res1=0.734416 ; res2=0.165972
res1=0.558965 ; res2=-0.126427
res1=1.02796 ; res2=0.548603
res1=1.06817 ; res2=0.520104
res1=1.13038 ; res2=0.77384
res1=0.275997 ; res2=0.186994
res1=0.922887 ; res2=0.975858
res1=-0.242808 ; res2=-0.273666
res1=0.641583 ; res2=0.429363
res1=0.337743 ; res2=-0.222911
res1=0.906486 ; res2=0.725867
res1=0.946033 ; res2=0.450843
res1=0.70955 ; res2=0.826947
res1=1.12234 ; res2=-0.299951
res1=1.15357 ; res2=0.903111
res1=1.1537 ; res2=0.830442
res1=0.891389 ; res2=0.880615
res1=1.1494 ; res2=0.349555
res1=0.936327 ; res2=0.782135
res1=0.94206 ; res2=0.784049
res1=0.271029 ; res2=-0.57873
res1=-0.120985 ; res2=0.794299
res1=0.775886 ; res2=0.880047
res1=1.12467 ; res2=0.887483
res1=1.14077 ; res2=0.787201
res1=1.04181 ; res2=0.895031
res1=0.675705 ; res2=0.678077
res1=1.14019 ; res2=0.840184
res1=1.13654 ; res2=0.821856
res1=0.111808 ; res2=0.855237
res1=0.157388 ; res2=0.853286
res1=1.03187 ; res2=0.915651
res1=0.217815 ; res2=-0.319544
res1=1.0901 ; res2=0.672279
res1=1.14248 ; res2=0.302922
res1=1.13648 ; res2=0.690837
res1=1.11666 ; res2=0.71596
res1=1.14153 ; res2=0.789089
res1=1.12704 ; res2=0.757414
res1=1.14632 ; res2=0.828225
res1=1.13475 ; res2=0.823192
res1=1.13537 ; res2=0.785499
res1=-0.00495068 ; res2=0.899276
res1=1.03601 ; res2=0.909869
res1=0.791063 ; res2=-0.202724
res1=0.709769 ; res2=0.198012
res1=0.83473 ; res2=-0.268944
res1=0.98571 ; res2=0.846476
res1=0.848166 ; res2=-0.26377
res1=1.0807 ; res2=0.685067
res1=0.571436 ; res2=-0.309863
res1=1.12658 ; res2=0.828207
res1=0.506378 ; res2=0.790516
res1=1.13924 ; res2=0.755566
res1=1.14931 ; res2=0.896228
res1=1.13201 ; res2=0.856796
res1=-0.219408 ; res2=0.701388
res1=0.040398 ; res2=-0.221545
res1=1.12514 ; res2=0.819056
res1=0.166096 ; res2=-0.220042
res1=0.179684 ; res2=-0.187984
res1=0.674968 ; res2=0.985752
res1=0.0122319 ; res2=-0.466951
res1=0.753749 ; res2=0.218033
res1=0.970488 ; res2=0.157449
res1=0.843308 ; res2=-0.364412
res1=0.783423 ; res2=0.217362
res1=0.691114 ; res2=0.118348
res1=0.578367 ; res2=0.322588
res1=0.519366 ; res2=-0.00729731
res1=0.284679 ; res2=-0.277776
res1=0.754797 ; res2=0.236633
res1=0.783625 ; res2=-0.0876907
res1=0.100498 ; res2=-0.415407
res1=-0.0492034 ; res2=-0.180749
res1=0.316225 ; res2=-0.0435903
res1=0.98528 ; res2=0.510621
res1=1.02258 ; res2=-0.376854
res1=1.11816 ; res2=0.805808
res1=1.13808 ; res2=0.797606
res1=0.436148 ; res2=0.68273
res1=0.226955 ; res2=-0.022922
res1=0.361735 ; res2=0.876118
res1=1.14654 ; res2=0.907704
res1=1.15392 ; res2=0.970851
res1=-0.0243552 ; res2=0.80424
res1=1.14383 ; res2=0.903426
res1=1.15357 ; res2=0.876452
res1=1.13169 ; res2=0.987037
res1=1.05432 ; res2=0.977959
res1=0.851094 ; res2=0.792499
res1=0.620201 ; res2=0.769593
res1=1.08082 ; res2=0.557739
res1=0.0311821 ; res2=0.788
res1=0.656496 ; res2=0.928322
res1=0.392158 ; res2=0.857689
res1=1.13412 ; res2=0.810431
res1=1.04609 ; res2=0.860958
res1=1.14931 ; res2=0.832624
res1=1.13972 ; res2=0.00273269
res1=1.12521 ; res2=0.962919
res1=0.320557 ; res2=0.721862
res1=1.09543 ; res2=0.597625
res1=0.0233252 ; res2=0.852437
res1=1.13388 ; res2=0.810478
res1=0.506743 ; res2=0.0181627
res1=1.13709 ; res2=0.612892
res1=1.15455 ; res2=0.832565
res1=1.15442 ; res2=0.87025
res1=1.125 ; res2=0.973854
res1=1.08335 ; res2=0.917833
res1=1.09834 ; res2=0.899961
res1=0.660793 ; res2=0.335636
res1=0.81981 ; res2=-0.540162
res1=0.48675 ; res2=-0.416267
res1=0.868225 ; res2=0.625289
res1=1.12371 ; res2=-0.388335
res1=1.1481 ; res2=0.88358
res1=1.12833 ; res2=0.864444
res1=0.828168 ; res2=0.753891
res1=0.492144 ; res2=-0.240997
res1=0.654727 ; res2=-0.0510149
res1=0.746056 ; res2=0.189964
res1=0.486438 ; res2=0.0154051
res1=0.070438 ; res2=0.451535
res1=1.02811 ; res2=0.0481968
res1=-0.00820512 ; res2=0.994951
res1=0.407558 ; res2=0.00517466
res1=0.204152 ; res2=0.0120649
res1=0.552017 ; res2=0.20585
res1=0.297204 ; res2=-0.0810428
res1=0.423432 ; res2=0.954618
res1=0.708004 ; res2=-0.132271
res1=0.184878 ; res2=0.0179304
res1=0.753144 ; res2=-0.0921234
res1=0.33985 ; res2=-0.197793
res1=0.493107 ; res2=-0.0757174
res1=0.177163 ; res2=-0.354174
res1=1.06814 ; res2=0.617028
res1=1.07219 ; res2=-0.413139
res1=0.590609 ; res2=0.201403
res1=0.850755 ; res2=0.17003
res1=0.576155 ; res2=-0.230651
res1=1.03192 ; res2=0.668254
res1=0.0843191 ; res2=-0.671088
res1=0.205643 ; res2=0.297311
res1=0.391875 ; res2=-0.436608
res1=1.10729 ; res2=0.746695
res1=-0.294703 ; res2=0.739123
res1=-0.0311848 ; res2=0.872825
res1=0.300998 ; res2=0.808033
res1=0.905986 ; res2=0.90613
res1=1.11494 ; res2=0.946012
res1=0.0772951 ; res2=0.578601
res1=0.931876 ; res2=-0.464171
res1=1.01034 ; res2=0.600458
res1=0.988815 ; res2=0.395844
res1=0.944413 ; res2=0.774626
res1=1.14374 ; res2=0.789914
res1=0.671285 ; res2=0.636831
res1=1.15349 ; res2=0.94927
res1=1.11861 ; res2=0.666084
res1=1.15392 ; res2=0.850756
res1=0.0260317 ; res2=0.926827
res1=0.942097 ; res2=0.732963
res1=1.15398 ; res2=0.911773
res1=0.000708943 ; res2=-0.547345
res1=0.482875 ; res2=0.647622
res1=0.98424 ; res2=0.448656
res1=0.222676 ; res2=0.837435
res1=0.163674 ; res2=-0.146151
res1=1.1348 ; res2=0.823711
res1=1.14291 ; res2=0.810463
res1=1.13784 ; res2=0.925763
res1=0.360903 ; res2=-0.397783
res1=0.971611 ; res2=0.458567
res1=1.0396 ; res2=0.304957
res1=1.11173 ; res2=0.728579
res1=1.14336 ; res2=0.796559
res1=0.7619 ; res2=0.209384
res1=0.888657 ; res2=0.561583
res1=0.846254 ; res2=0.294817
res1=0.0923908 ; res2=0.179695
res1=0.425189 ; res2=-0.142056
res1=0.910322 ; res2=-0.572799
res1=0.0745017 ; res2=-0.162545
res1=0.150293 ; res2=-0.370015
res1=0.324129 ; res2=-0.102375
res1=0.329013 ; res2=0.192121
res1=0.130276 ; res2=-0.0256108
res1=0.300423 ; res2=-0.119945
res1=0.426578 ; res2=0.738591
res1=0.0206932 ; res2=-0.371918
res1=0.589309 ; res2=0.0438836
res1=0.582277 ; res2=0.960705
res1=0.714153 ; res2=0.177927
res1=0.729928 ; res2=0.156205
res1=1.10667 ; res2=0.751961
res1=1.00129 ; res2=0.573735
res1=0.0839633 ; res2=0.490035
res1=0.772956 ; res2=-0.274471
res1=0.379248 ; res2=-0.193521
res1=0.574079 ; res2=0.827756
res1=1.0778 ; res2=0.656662
res1=0.918419 ; res2=-0.0488547
res1=1.13804 ; res2=0.842807
res1=0.779134 ; res2=0.272737
res1=0.170656 ; res2=-0.34784
res1=1.0118 ; res2=0.756031
res1=1.02076 ; res2=0.117276
res1=0.859738 ; res2=0.0579591
res1=1.05932 ; res2=0.620066
res1=0.73883 ; res2=0.462613
res1=0.831068 ; res2=0.636846
res1=0.502384 ; res2=0.542092
res1=1.08019 ; res2=0.71612
res1=0.839389 ; res2=0.799127
res1=0.341209 ; res2=0.171398
res1=0.865222 ; res2=0.0446679
res1=1.01288 ; res2=0.420762
res1=-0.109902 ; res2=-0.342835
res1=0.454217 ; res2=0.802598
res1=0.903285 ; res2=0.298324
res1=1.07957 ; res2=0.785192
res1=0.417004 ; res2=0.726653
res1=1.11469 ; res2=0.743443
res1=1.05591 ; res2=0.820274
res1=1.03047 ; res2=0.771141
res1=1.10365 ; res2=0.81434
res1=0.985132 ; res2=0.737969
res1=0.466736 ; res2=0.471696
res1=0.47969 ; res2=0.735393
res1=0.732705 ; res2=-0.227245
res1=0.00134366 ; res2=-0.356601
res1=0.368098 ; res2=0.346213
res1=0.536881 ; res2=0.00942471
res1=0.126604 ; res2=-0.37701
res1=0.943352 ; res2=0.0454326
res1=0.996405 ; res2=0.498982
res1=1.03796 ; res2=0.541814
res1=1.04824 ; res2=0.79609
res1=0.841771 ; res2=0.866735
res1=0.979021 ; res2=0.650111
res1=1.12538 ; res2=0.818631
res1=0.15547 ; res2=0.00518522
res1=0.122877 ; res2=0.844507
res1=0.533465 ; res2=-0.0647956
res1=0.991028 ; res2=0.806013
res1=0.712774 ; res2=0.159242
res1=0.610976 ; res2=0.356474
res1=0.0063196 ; res2=0.644945
res1=0.687978 ; res2=0.385697
res1=0.314714 ; res2=0.953899
res1=0.898708 ; res2=0.331227
res1=0.049977 ; res2=-0.354907
res1=0.483303 ; res2=-0.533447
res1=0.824426 ; res2=0.179097
res1=0.765844 ; res2=-0.604435
res1=0.554065 ; res2=0.876497
res1=1.08423 ; res2=0.801
res1=1.02752 ; res2=0.637656
res1=1.04261 ; res2=0.573282
res1=1.15395 ; res2=0.812681
res1=1.13347 ; res2=0.789917
res1=1.15418 ; res2=0.919794
res1=1.10436 ; res2=0.116098
res1=1.10766 ; res2=0.997335
res1=1.10521 ; res2=0.943605
res1=0.977424 ; res2=0.877499
